t,detected,snr_dB,range_m,az_cmd_rad,el_cmd_rad,az_t_rad,el_t_rad,sigma_true_m2,R00,R01,R02,R10,R11,R12,R20,R21,R22,tracks_total,tracks_confirmed
207.4,False,-297.31035706308114,2967448.2884230227,-1.3613568165553573,0.4363323129985824,4.376875351698141,-0.10977131077613365,8.312284949219855,0.9998427903530834,0.014152179556596865,0.010682246618934549,-0.010682246618939522,0.9616271975069121,-0.27415145927400353,-0.01415217955659315,0.27399424962705304,0.961627197506918,0,0
207.5,False,-276.8845733013297,2967129.155535637,-1.4835298641949528,0.4363323129985824,4.376886509666511,-0.10968998292766809,8.946671255973207,0.9998874717801969,0.011428629707433245,-0.009717520264245097,-0.014617046198862983,0.8879321472084606,-0.4597421493773274,0.003374275847641805,0.4598324568543141,0.8879992825930275,0,0
207.60000000000002,False,-259.13335095989174,2966810.01272961,-1.6057029118345838,0.4363323129985824,4.376897676186514,-0.10960865945002407,9.437018594849265,0.9999822856120857,-0.0025702800013904393,0.005368623921748958,0.0053686239217451675,0.7789637858615802,-0.6270459298913232,-0.002570280001398541,0.6270636442792711,0.778963785861586,0,0
207.70000000000002,False,-246.84250883087302,2966490.860006607,-1.7278759594741793,0.4363323129985824,4.376908851261298,-0.1095273403445536,10.965853233923765,0.9997022019846425,0.007883743858186337,0.02309445669214139,0.012731546056965755,0.6388711104746653,-0.7692084320493131,-0.020818623444552715,0.7692733914438599,0.6385804836778479,0,0
207.8,False,-241.16045375816293,2966171.697368297,-1.8500490071137756,0.4363323129985824,4.376920034894009,-0.10944602561260876,10.825987213443279,0.9998819447779753,0.014901346285682578,0.0037478508452047418,-0.0037478508451968245,0.473066945257446,-0.8810185122451901,-0.014901346285684597,0.8809004570231271,0.47306694525745074,0,0
207.9,False,-299.96623717946204,2965852.5248163445,-1.8675022996341548,0.5235987755982988,4.376931227087794,-0.10936471525554312,13.632301175546653,0.9999624905383248,-0.0016338459850177324,-0.008505766500311695,-0.0076724421044712015,0.28857625655540536,-0.9574261735426508,0.004018849165389783,0.9574555210032775,0.2885528966266359,0,0
208.0,False,-299.9895085821729,2965533.342352418,-1.7453292519945585,0.5235987755982988,4.376942427845805,-0.1092834092747098,12.576541529062194,0.9999272769227586,-0.0005588579260739649,0.012046930884053397,0.01204693088405319,0.0925775291916934,-0.9956325991774965,-0.0005588579260796695,0.9957053222547678,0.09257752919169639,0,0
208.10000000000002,False,-299.9990728402659,2965214.1499781855,-1.6231562043549275,0.5235987755982988,4.3769536371711935,-0.10920210767146404,12.855128290623963,0.9996683098884181,0.019442401214877284,0.016889737709723386,0.01887679092158929,-0.10702527824257738,-0.9940770878465632,-0.017519616702603814,0.9940661863538011,-0.10735678915883622,0,0
208.20000000000002,False,-299.9999782353514,2964894.947695316,-1.500983156715332,0.5235987755982988,4.376964855067111,-0.10912081044716244,13.58980468106485,0.9999441161326041,0.010447148365721845,-0.0016191673414758725,0.0016191673414907525,-0.30269346455549234,-0.953086588307912,-0.010447148365719533,0.9530307044404754,-0.3026934645554916,0,0
208.3,False,-299.99999988763574,2964575.7355054775,-1.3788101090757365,0.5235987755982988,4.3769760815367125,-0.1090395176031605,12.29094817681629,0.9999499008820631,-0.0098623696092735,0.0017115465848304033,-0.0032975304301838025,-0.4860059333531152,-0.8739492885966158,0.009451032699341094,0.873899860631153,-0.4860141063484258,0,0
208.4,False,-299.99999999983197,2964256.513410342,-1.2566370614361393,0.5235987755982988,4.376987316583154,-0.10895822914081514,12.524720244881497,0.9998677662325357,0.005634334249561571,0.01525464935006822,0.015254649350071793,-0.6499836987441872,-0.7597950296230767,0.005634334249551984,0.7599272633905703,-0.6499836987441888,0,0
208.5,False,-299.99999999999994,2963937.28141158,-1.134464013796542,0.5235987755982988,4.376998560209592,-0.10887694506148586,13.029117089907501,0.9997253920797025,0.02304065053475438,0.004274208007421151,0.02079011536943067,-0.7879060979125253,-0.6154443532725614,-0.010812563714548933,0.6153642086562107,-0.7881687504403672,0,0
208.60000000000002,False,-300.0,2963618.0395108606,-1.082104136236282,0.6108652381980153,4.377009812419185,-0.10879566536653097,11.14336431710474,0.9999915632246318,0.003493511767314394,-0.0021607533776353965,0.0021607533776448625,-0.894727782860515,-0.4466066789942162,-0.003493511767308472,0.4465982422188083,-0.8947277828605189,0,0
208.70000000000002,False,-300.0,2963298.7877098573,-1.2042771838758792,0.6108652381980153,4.377021073215094,-0.10871439005731047,10.187675199716729,0.9998573453767267,-0.0082618064346405,0.014731987330697565,-0.0041481063399882384,-0.9656034131939009,-0.25998623356242073,0.016373213187016417,0.2598880354741556,-0.9654999362543822,0,0
208.8,False,-300.0,2962979.526010243,-1.3264502315154765,0.6108652381980153,4.3770323426004785,-0.10863311913518475,9.304221205279616,0.9998398795743675,0.01224971209175622,0.013044530135415974,0.013044530135413873,-0.9979472504194392,-0.06269868909090806,0.012249712091758489,0.06285880951657295,-0.9979472504194445,0,0
208.9,False,-300.0,2962660.2544136895,-1.448623279155072,0.6108652381980153,4.377043620578502,-0.10855185260151624,10.179693778052286,0.9998387967486193,0.01649417042941157,-0.007093860598361048,0.017310033593678605,-0.990441863792502,0.13684033463899076,-0.004768988711373505,-0.13694107049739032,-0.9905677159879589,0,0
209.0,False,-299.99999999999994,2962340.972921872,-1.5707963267946674,0.6108652381980153,4.3770549071523295,-0.10847059045766598,8.078278402185239,0.9999954832422684,-0.0017383504142581437,0.0024518631629224965,-0.0024518631629167962,-0.9436408957613942,0.33096200418409716,0.0017383504142663264,-0.33096652094186446,-0.9436408957614001,0,0
209.10000000000002,False,-299.99999999999835,2962021.6815364636,-1.6929693744342984,0.6108652381980153,4.377066202325126,-0.10838933270499823,8.040944889106857,0.999741009948289,0.0021962198227352264,0.02265148220616036,-0.00970782674948194,-0.8590759811874197,0.511756012809391,0.020583273001343928,-0.5118433697580277,-0.8588321685330609,0,0
209.20000000000002,False,-299.9999999999923,2961702.3802591404,-1.8151424220738948,0.6108652381980153,4.377077506100058,-0.10830807934487674,6.848691535067555,0.9998605455761704,0.015271402872285022,0.006758228651481565,0.006758228651466701,-0.7400814515552766,0.672483287085428,0.01527140287229163,-0.6723438326615614,-0.7400814515552822,0,0
209.3,False,-300.0,2961383.069091576,-1.9024088846740357,0.6981317007977318,4.377088818480294,-0.10822683037866646,6.503643803919204,0.9999396814604625,0.0037770091766911626,-0.010313468984705332,0.010549133239165724,-0.5916830062445038,0.8061016907991597,-0.003057650850187151,-0.8061618660808982,-0.5916871609627327,0,0
209.4,False,-300.0,2961063.74803545,-1.7802358370344393,0.6981317007977318,4.377100139469006,-0.10814558580773302,5.713734704517068,0.9999534965342988,-0.002072430223889508,0.009418588103737035,-0.009418588103734743,-0.41974004181086044,0.9075954977293832,0.0020724302239002726,-0.9076420011951158,-0.41974004181086483,0,0
209.5,False,-300.0,2960744.417092435,-1.6580627893948439,0.6981317007977318,4.377111469069362,-0.10806434563344364,5.406758281975634,0.9996715161523945,0.015163152294285043,0.02066249273790638,-0.016601656989188526,-0.2310912374631485,0.9727904321861228,0.019525490489539034,-0.9728139178589815,-0.23076359427104948,0,0
209.60000000000002,False,-300.0,2960425.076264212,-1.5358897417552129,0.6981317007977318,4.377122807284536,-0.10798310985716476,5.472931103284241,0.9999172189177802,0.01286508572721431,0.00021185144469715824,0.00021185144468724697,-0.03292403195435734,0.9994578346477327,0.012865085727214487,-0.999375053565472,-0.03292403195435978,0,0
209.70000000000002,False,-300.0,2960105.7255524574,-1.4137166941156174,0.6981317007977318,4.377134154117703,-0.10790187848026585,5.368209263188215,0.9999668040348684,-0.007390865857428296,-0.0034301501774406068,0.004611626642620109,0.1663034515969009,0.9860638391537171,-0.00671741974804367,-0.9860469243848006,0.16633201490721325,0,0
209.8,False,-300.0,2959786.36495885,-1.2915436464760202,0.6981317007977318,4.377145509572038,-0.10782065150411453,5.823089943974947,0.9998910911800901,0.0026940758711205253,0.014510263056213623,-0.014510263056214215,0.3589401629996688,0.9332477761300648,-0.002694075871117569,-0.9333566849500043,0.3589401629996687,0,0
209.9,False,-300.0,2959466.99448507,-1.1693705988364247,0.6981317007977318,4.377156873650717,-0.10773942893008231,5.270727822355467,0.9996910502777743,0.022767399708342788,0.009972437270412637,-0.020644689482672677,0.5371319569811286,0.8432455499945948,0.013841993742081537,-0.843190907386953,0.5374360361095093,0,0
210.0,False,-300.0,2959147.614132795,-1.0471975511968274,0.6981317007977318,4.377168246356922,-0.1076582107595388,5.345764035002461,0.9999754959819854,0.0064915182472537174,-0.002620615671777791,-0.002620615671788058,0.6942442834285657,0.7197346784059774,0.006491518247249536,-0.7197101743879216,0.6942442834285679,0,0
210.10000000000002,False,-300.0,2958828.2239037105,-1.1693705988359966,0.7853981633974483,4.3771796276938275,-0.107576996993856,6.2551935640688745,0.9999036996818468,-0.01022998328798394,0.009377569224174058,0.0031018840129011893,0.8233809586485826,0.5674805505481283,-0.013526628485958862,-0.5673968138584831,0.8233333990218905,0,0
210.20000000000002,False,-300.0,2958508.823799491,-1.291543646475592,0.7853981633974483,4.377191017664618,-0.10749578763440737,5.684556634379043,0.9998461504216944,0.009667654863267173,0.01463598088392533,-0.01463598088391857,0.9197010046871142,0.39234659427726776,-0.009667654863277447,-0.3925004438556048,0.9197010046871184,0,0
210.3,False,-300.0,2958189.413821824,-1.4137166941151893,0.7853981633974483,4.377202416272476,-0.10741458268256525,6.437513526901729,0.9997877541111481,0.02039279492564981,-0.0029292737288625927,-0.01938259670439725,0.9792428283329898,0.20176173597412375,0.006982955996778095,-0.2016621359438016,0.9794302533881776,0,0
210.4,False,-300.0,2957869.9939723895,-1.5358897417547857,0.7853981633974483,4.377213823520584,-0.10733338213970348,7.201973879894884,0.9999999996099295,1.9781902106091405e-05,-1.972027693218401e-05,-1.9720276937962435e-05,0.9999951323374987,0.0031200820996005233,1.978190210021874e-05,-0.003120081709491643,0.9999951323375044,0,0
210.5,False,-300.0,2957550.5642528706,-1.658062789394382,0.7853981633974483,4.37722523941213,-0.10725218600719855,7.411467954479837,0.9997886759714837,-0.00301685361314518,0.02033474842569497,0.0069363963499180495,0.9806698584717279,-0.19554670820703302,-0.01935173906749294,0.19564643436364226,0.9804835454589523,0,0
210.60000000000002,False,-300.0,2957231.1246649516,-1.7802358370340121,0.7853981633974483,4.3772366639503,-0.10717099428642526,9.185049730111803,0.9998459555981879,0.014614987604234016,0.009719424434944224,-0.009719424434939623,0.9221319693072791,-0.3867533632303945,-0.014614987604237118,0.38659931882854637,0.9221319693072852,0,0
210.70000000000002,False,-300.0,2956911.6752103157,-1.9024088846736085,0.7853981633974483,4.377248097138282,-0.10708980697876094,10.611379967411855,0.9999029234792356,0.009480844510865644,-0.010210641758027309,-0.013581533527101855,0.8268574636139173,-0.5622475227272253,0.003112164006318519,0.5623316178672589,0.8269059595757473,0,0
210.8,False,-300.0,2956592.21589065,-1.8151424220743202,0.8726646259971648,4.377259538979265,-0.10700862408558236,10.305805576970293,0.9999758548460842,-0.002621448315980709,0.0064356610881866234,0.006435661088183643,0.6987221102617498,-0.7153642393198149,-0.002621448315988271,0.7153883844737644,0.6987221102617553,0,0
210.9,False,-300.0,2956272.7467076364,-1.6929693744347247,0.8726646259971648,4.377270989476443,-0.10692744560826874,10.198630791054015,0.9996915581794575,0.00986978450129846,0.022789819189683376,0.013787418528948658,0.5426877435120204,-0.8398213620360188,-0.020656611413980078,0.8398765387815154,0.5423842770667009,0,0
211.0,False,-300.0,2955953.2676629666,-1.5707963267951284,0.8726646259971648,4.3772824486330055,-0.10684627154819909,10.72827470481152,0.9998906249774042,0.014532790063089863,0.0027451949567490817,-0.0027451949567404896,0.3647573369914041,-0.9310985710522198,-0.014532790063091515,0.9309891960295835,0.3647573369914082,0,0
211.10000000000002,False,-300.0,2955633.7787583224,-1.4486232791554974,0.8726646259971648,4.37729391645215,-0.10676510190675362,12.315167560849616,0.9999666446846697,-0.0033443394855965556,-0.007451503979804219,-0.0067630420250502565,0.17248157375318246,-0.9849895268367536,0.004579386500765919,0.9850070670350133,0.17245320266741113,0,0
211.20000000000002,False,-300.0,2955314.279995395,-1.326450231515901,0.8726646259971648,4.377305392937069,-0.10668393668531326,12.33527435463164,0.9999177187971139,0.00017118943486094966,0.012826781740784532,0.01282678174078453,-0.02668664821761191,-0.9995615521202201,0.0001711894348653628,0.9996438333231369,-0.026686648217609747,0,0
211.3,False,-300.0,2954994.771375869,-1.2042771838763056,0.8726646259971648,4.37731687809096,-0.1066027758852602,12.473292635608654,0.9996713017731246,0.02060708256550561,0.015252427984991193,0.019496029656041906,-0.2246878395688859,-0.9742357412748813,-0.016649121266591824,0.9742128735024463,-0.22501574136723163,0,0
211.4,False,-300.0,2954675.252901435,-1.0821041362367083,0.8726646259971648,4.377328371917025,-0.10652161950797731,11.88121900147775,0.9999530419613106,0.009470960351731374,-0.0020529935240366634,0.002052993524039487,-0.414067980610284,-0.9102436446637852,-0.009470960351730746,0.9101966866250535,-0.41406798061028427,0,0
211.5,False,-300.0,2954355.724573782,-1.1344640137960802,0.9599310885968813,4.3773398744184595,-0.10644046755484766,11.794301845862192,0.9999402356963981,-0.010297214366901748,0.003673201843923459,-0.0030662953073259678,-0.5866452046335602,-0.809838256513876,0.010493944377232015,0.8097785939728332,-0.5866417184915158,0,0
211.60000000000002,False,-300.0,2954036.186394601,-1.2566370614357112,0.9599310885968813,4.377351385598467,-0.10635932002725525,13.08837327244102,0.999860883018415,0.0067024211958528574,0.01527390453751677,0.01527390453751705,-0.7358709218866776,-0.6769495506769507,0.006702421195852293,0.6770886676585666,-0.7358709218866802,0,0
211.70000000000002,False,-300.0,2953716.6383655816,-1.3788101090753084,0.9599310885968813,4.377362905460249,-0.1062781769265861,12.625650463515317,0.9997402034272483,0.022676951439369465,0.0022981568120820344,0.02059681078034655,-0.855620660411671,-0.5171934424006822,-0.009762020128799063,0.5171064120178754,-0.8558654459743649,0,0
211.8,False,-300.0,2953397.080488415,-1.5009831567149048,0.9599310885968813,4.377374434007011,-0.10619703825422654,9.965649917880826,0.9999953162480336,0.002502288018662772,-0.0017623951711765893,0.0017623951711852413,-0.9415571786278991,-0.33684859111687215,-0.0025022880186565907,0.3368439073648655,-0.9415571786279037,0,0
211.9,False,-300.0,2953077.5127647924,-1.6231562043545003,0.9599310885968813,4.377385971241959,-0.106115904011563,10.186539114522928,0.9998397281211274,-0.00715702943902497,0.016410210247014063,-0.004735407720984593,-0.9896940875646175,-0.14311949187040937,0.01726539847377853,0.14301884480422913,-0.9895693588861286,0,0
212.0,False,-300.0,2952757.9351964095,-1.7453292519940966,0.9599310885968813,4.3773975171682995,-0.10603477419998333,10.048735669578381,0.9998398497348205,0.013007455214125952,0.012291500769893167,0.012291500769890544,-0.9983195816973445,0.05662977845931206,0.013007455214128463,-0.05646962819409838,-0.99831958169735,0,0
212.10000000000002,False,-300.0,2952438.347784956,-1.8675022996337276,0.9599310885968813,4.37740907178924,-0.10595364882087616,9.488945795606769,0.9998564363134413,0.014822874842197981,-0.008209089113291648,0.016421531454206884,-0.9671022244127384,0.25385748135621183,-0.0041761306679699095,-0.25395584245540376,-0.9672067979575565,0,0
212.20000000000002,False,-300.0,2952118.750532126,-1.8500490071142028,1.0471975511965976,4.377420635107992,-0.10587252787563213,7.835949887276416,0.9999917851831933,-0.0021428863808368786,0.0034405819509615745,-0.003440581950959094,-0.8974973326766955,0.4410064628029206,0.0021428863808410246,-0.4410146776197631,-0.8974973326767015,0,0
212.3,False,-300.0,2951799.1434396156,-1.7278759594746065,1.0471975511965976,4.377432207127766,-0.10579141136564045,7.142701163162224,0.9997261351980316,0.004169962425660564,0.02302750562801119,-0.010757142655476207,-0.7919937870621102,0.6104343741441796,0.02078312979243692,-0.6105149078182064,-0.7917320309597525,0,0
212.4,False,-300.0,2951479.526509118,-1.6057029118350101,1.0471975511965976,4.377443787851776,-0.10571029929229254,6.703777399083208,0.9998673872253294,0.015258813336723223,0.005690042075464466,0.005690042075467587,-0.65471286683812,0.7558562597595401,0.015258813336722089,-0.7557236469848305,-0.6547128668381255,0,0
212.5,False,-300.0,2951159.899742332,-1.4835298641954147,1.0471975511965976,4.377455377283235,-0.10562919165698077,6.440093299565456,0.9999494411244468,0.0018126790062175625,-0.009890874066486716,0.00950479979504635,-0.49145751991706516,0.870849679851648,-0.0032823735062912055,-0.8708996614488235,-0.49144990152850976,0,0
212.60000000000002,False,-300.0,2950840.2631409485,-1.3613568165557837,1.0471975511965976,4.37746697542536,-0.10554808846109873,5.631209545535789,0.9999445923037628,-0.0016447043845800252,0.01039746459583588,-0.010397464595834908,-0.3086350229198279,0.9511237119098398,0.0016447043845865632,-0.9511791196061087,-0.3086350229198318,0,0
212.70000000000002,False,-300.0,2950520.616706671,-1.2391837689161882,1.0471975511965976,4.377478582281367,-0.10546698970603911,6.149313766959125,0.9996684136417323,0.016807697787178014,0.019508051214556673,-0.017475998992507406,-0.11355849794474822,0.9933776004136818,0.01891169549006095,-0.9933891326361058,-0.11322711218636804,0,0
212.8,False,-300.0,2950200.9604411907,-1.117010721276591,1.0471975511965976,4.377490197854477,-0.10538589539319777,5.7281884204011,0.9999267788246541,0.012089806025764675,-0.0005230484521795809,-0.0005230484521893859,0.08636237121273388,0.9962636534867312,0.012089806025764255,-0.996190432311343,0.08636237121273223,0,0
212.9,False,-300.0,2949881.2943462105,-1.0995574287561993,1.1344640137963142,4.377501822147907,-0.1053048055239695,4.977969594193462,0.999962759182768,-0.008455781721765705,-0.0017262685572451274,0.004045425712307191,0.28257278811568814,0.9592373293128409,-0.00762330495678358,-0.9592085900219447,0.2825964721109153,0,0
213.0,False,-300.0,2949561.6184234275,-1.2217304763957948,1.1344640137963142,4.37751345516488,-0.10522372009975094,5.838149184810117,0.9998823861014821,0.003694412053588305,0.014885069151923018,-0.014885069151923688,0.46756020818406835,0.8838358933869516,-0.0036944120535857077,-0.8839535072854996,0.4675602081840691,0,0
213.10000000000002,False,-300.0,2949241.932674541,-1.3439035240354258,1.1344640137963142,4.377525096908619,-0.10514263912193957,5.346182407224407,0.9997016033893737,0.023084424858160407,0.007988335856467348,-0.02081328726451938,0.6337668571795434,0.7732440609625817,0.012787151912463159,-0.7731795910845157,0.6340582060633217,0,0
213.20000000000002,False,-300.0,2948922.2371012517,-1.4660765716750221,1.1344640137963142,4.377536747382349,-0.10506156259193343,6.323014833048366,0.9999819707941109,0.005424182814427289,-0.002576107061831673,-0.002576107061842972,0.7750355567975501,0.631912374757617,0.00542418281442188,-0.6318943455516862,0.7750355567975532,0,0
213.3,False,-300.0,2948602.5317052593,-1.5882496193146185,1.1344640137963142,4.377548406589296,-0.10498049051113108,5.056505851090842,0.9998883057457821,-0.00974902644584297,0.011328394248954193,0.0033575285223991272,0.8851127108897768,0.46536460546915537,-0.014563757589399774,-0.46527459150978273,0.8850465815199648,0,0
213.4,False,-300.0,2948282.8164882665,-1.7104226669542149,1.1344640137963142,4.377560074532687,-0.1048994228809334,7.209771336069278,0.9998429289229965,0.010633346158729592,0.014179190111726246,-0.014179190111731362,0.959898152798894,0.2799901548643007,-0.010633346158722792,-0.2801472259413364,0.9598981527988991,0,0
213.5,False,-300.0,2947963.091451974,-1.8325957145938103,1.1344640137963142,4.37757175121575,-0.10481835970274032,6.999957376912595,0.9998055565664746,0.01918984925054924,-0.004538583987923697,-0.018743102787378677,0.9963175618946583,0.08366607411652882,0.006127410282985579,-0.0835647386516074,0.9964835118039888,0,0
213.60000000000002,False,-300.0,2947643.3565980857,-1.8849555921540828,1.2217304763960306,4.377583436641716,-0.10473730097795433,7.560671216653381,0.9999994587851586,-0.0006916820599324615,0.0007771778369739532,0.000777177836967069,0.9932468404820114,-0.11601771359149206,-0.000691682059940309,0.11601825480637128,0.9932468404820175,0,0
213.70000000000002,False,-300.0,2947323.611928304,-1.7627825445144865,1.2217304763960306,4.377595130813817,-0.10465624670797642,7.08972184111061,0.9997712778580494,-0.0012819894687613898,0.02134826627989462,0.007858697005692637,0.9503896952322602,-0.3109624866082569,-0.01989052165047603,0.3110591321585332,0.9501823948322502,0,0
213.8,False,-300.0,2947003.857444335,-1.64060949687489,1.2217304763960306,4.377606833735286,-0.1045751968942118,8.907562435436777,0.9998501732938906,0.0149598100010106,0.008708332158515956,-0.008708332158510846,0.8695044953496559,-0.49384825353305073,-0.0149598100010136,0.49369842682690424,0.869504495349662,0,0
213.9,False,-300.0,2946684.093147879,-1.5184364492352946,1.2217304763960306,4.377618545409359,-0.10449415153806331,9.511362426047537,0.9999171682773071,0.007488177566559645,-0.010468227218377917,-0.012522153429091916,0.7540067938905881,-0.6567472500438988,0.0029752744179708623,0.6568239352851372,0.7540381063172993,0,0
214.0,False,-300.0,2946364.3190406444,-1.3962634015956983,1.2217304763960306,4.377630265839269,-0.10441311064093675,10.190691686291064,0.9999686266927166,-0.002545145790737544,0.007501190789400603,0.007501190789398055,0.6085308115147237,-0.7934947911447585,-0.0025451457907452583,0.7935261644520752,0.608530811514729,0,0
214.10000000000002,False,-300.0,2946044.535124336,-1.2740903539560673,1.2217304763960306,4.377641995028256,-0.10433207420423747,10.7544173759592,0.9996827174334257,0.011805404673609955,0.02225077269414573,0.014816491657067294,0.43877727271519956,-0.8984736927275505,-0.020369978889785936,0.8985183010762717,0.43846314165609185,0,0
214.20000000000002,False,-300.0,2945724.7414006605,-1.15191730631647,1.2217304763960306,4.377653732979558,-0.1042510422293732,13.572679669972946,0.9998997215104801,0.014047418728609264,0.0017935859054739863,-0.00179358590545781,0.25125280956342555,-0.9679198359037695,-0.014047418728611346,0.9678195574142083,0.25125280956342916,0,0
214.3,False,-300.0,2945404.937871325,-1.0646508437163185,1.3089969389957472,4.377665479696418,-0.10417001471775121,14.1556017452439,0.9999686845044324,-0.004917076938545479,-0.006200997091456457,-0.005926873653067925,0.05392958359463419,-0.9985271514495272,0.005244252019919752,0.998532634603184,0.05389875186924173,0,0
214.4,False,-300.0,2945085.124538038,-1.1868238913559157,1.3089969389957472,4.377677235182074,-0.10408899167077973,12.202239919821599,0.9999081911739655,0.0009889389116848283,0.013514111998596182,0.013514111998597025,-0.14557022221204644,-0.9892556187264859,0.0009889389116738106,0.9893474275525511,-0.145570222212045,0,0
214.5,False,-300.0,2944765.301402507,-1.3089969389955112,1.3089969389957472,4.377688999439773,-0.10400797308986857,13.347792625308134,0.9996763851795428,0.021568438313763212,0.013488045934853138,0.0200071752304214,-0.33914964710598755,-0.9405196594474146,-0.015711074238719883,0.9404851510451802,-0.33947141677860854,0,0
214.60000000000002,False,-300.0,2944445.4684664407,-1.4311699866351422,1.3089969389957472,4.377700772472757,-0.1039269589764283,12.189906523968203,0.9999614952708933,0.008450040512872858,-0.0023674439810253,0.002367443981035869,-0.5195465075783655,-0.8544388928835205,-0.008450040512869876,0.8544003881543711,-0.5195465075783664,0,0
214.70000000000002,False,-300.0,2944125.6257315497,-1.5533430342747385,1.3089969389957472,4.377712554284274,-0.10384594933186894,13.569742417163031,0.9999288322629191,-0.01049529024869518,0.005672679436035389,-0.00296093563336316,-0.6789313932408628,-0.7341957478302977,0.011556957625754899,0.7341267003416387,-0.6789141511088296,0,0
214.8,False,-300.0,2943805.7731995424,-1.6755160819143349,1.3089969389957472,4.377724344877572,-0.10376494415760398,12.679004964597418,0.9998548396800773,0.007765201863749061,0.015165790728331588,0.015165790728331557,-0.8112783607930413,-0.5844633607852867,0.0077652018637491506,0.584608521105241,-0.8112783607930443,0,0
214.9,False,-300.0,2943485.9108721334,-1.7976891295539303,1.3089969389957472,4.377736144255898,-0.10368394345504568,12.536992875594883,0.999756125098404,0.02208045065081676,0.0003795093603000379,0.020279737292120514,-0.9111496327675496,-0.41157633430848733,-0.008742001124475152,0.4114836575205658,-0.9113752119789797,0,0
215.0,False,-300.0,2943166.0387510303,-1.9198621771935267,1.3089969389957472,4.3777479524225065,-0.10360294722560756,10.20111190796024,0.9999979947428179,0.0015655702378846508,-0.0012487995222770678,0.0012487995222855944,-0.9749788440166804,-0.22229416146074987,-0.0015655702378777696,0.22229215620352744,-0.9749788440166852,0,0
215.10000000000002,False,-300.0,2942846.156837949,-1.797689129554369,1.3962634015954636,4.377759769380647,-0.10352195547070504,9.38618139863242,0.9998218039018166,-0.005860201557789085,0.01794487337076872,-0.005424815456310852,-0.9996920376772184,-0.02421572179229439,0.01808125603645521,0.024114059018729546,-0.9995456869686756,0,0
215.20000000000002,False,-300.0,2942526.2651345995,-1.6755160819147727,1.3962634015954636,4.3777715951335745,-0.10344096819175264,9.719394330251616,0.9998409592967827,0.013670104846223944,0.011453573505943124,0.011453573505931692,-0.984474712992449,0.17515237689584565,0.013670104846233544,-0.1749933361925931,-0.9844747129924547,0,0
215.3,False,-300.0,2942206.3636426968,-1.5533430342751764,1.3962634015954636,4.377783429684543,-0.10335998539016808,7.728957065889162,0.9998735309805461,0.013030624006637868,-0.00911728482423108,0.01546871872910973,-0.9299894350482728,0.3672606287629528,-0.0036933433970113747,-0.3673552143858551,-0.930073387253915,0,0
215.4,False,-300.0,2941886.4523639544,-1.43116998663558,1.3962634015954636,4.37779527303681,-0.1032790070673675,7.975609706986438,0.99998706287984,-0.0024267664972813458,0.004470444876350449,-0.004470444876345724,-0.8385734760697274,0.5447701720494875,0.0024267664972902124,-0.5447831091696836,-0.8385734760697334,0,0
215.5,False,-300.0,2941566.531300087,-1.3089969389959855,1.3962634015954636,4.377807125193633,-0.10319803322476967,6.421011943823292,0.9997125711108388,0.0061744532129891574,0.023165735268940852,-0.011822812041392287,-0.7136342315643617,0.700418735225483,0.020856564397426263,-0.7004912987803269,-0.7133561130700994,0,0
215.60000000000002,False,-300.0,2941246.6004528115,-1.1868238913563545,1.3962634015954636,4.377818986158273,-0.10311706386379348,6.4031301263461895,0.9998749761267266,0.015119069711667401,0.0046309660661289645,0.004630966066121233,-0.5600202339938664,0.8284659870330466,0.015119069711669798,-0.8283409631597332,-0.5600202339938715,0,0
215.70000000000002,False,-300.0,2940926.659823843,-1.0646508437167572,1.3962634015954636,4.377830855933988,-0.10303609898585896,5.510345532925743,0.9999573314501725,-8.733394513964806e-05,-0.009237296785642416,0.008494653893794502,-0.38423233030374404,0.9231973555012342,-0.0036298945368551183,-0.9232364316479403,-0.3842151937957662,0,0
215.8,False,-300.0,2940606.7094148966,-1.151917306316033,1.48352986419518,4.377842734524044,-0.1029551385923869,5.3867741010263686,0.9999353358819544,-0.001103417085474943,0.011318415324274458,-0.011318415324273952,-0.19313543924571597,0.9811068216977225,0.0011034170854806937,-0.9811714858158003,-0.19313543924571952,0,0
215.9,False,-300.0,2940286.7492276933,-1.2740903539556285,1.48352986419518,4.377854621931702,-0.10287418268479909,5.707417369279431,0.9996674437813902,0.01830302304255029,0.018165934910131947,-0.01827101420252962,0.005590304867782623,0.9998174426020946,0.01819812857593539,-0.9998168571487852,0.005922860571091851,0,0
216.0,False,-300.0,2939966.779263948,-1.3962634015952258,1.48352986419518,4.37786651816023,-0.10279323126451761,5.026535147715893,0.9999362402141645,0.01123250067188019,-0.0011603598972660758,-0.0011603598972763714,0.20441949651091085,0.9788826911387448,0.011232500671879135,-0.9788189313528662,0.20441949651090954,0,0
216.10000000000002,False,-300.0,2939646.7995253797,-1.5184364492348568,1.48352986419518,4.377878423212894,-0.10271228433296642,4.871838352540206,0.9999566553358075,-0.009310151741373987,9.232687529281869e-05,0.003591156866148429,0.3948192032906223,0.9187518164908395,-0.00859017124754004,-0.9187116619415451,0.39483552420017504,0,0
216.20000000000002,False,-300.0,2939326.81001371,-1.6406094968744522,1.48352986419518,4.377890337092961,-0.10263134189156935,5.3865976984215855,0.9998742146827249,0.004732277690714421,0.015138043484428241,-0.015138043484425644,0.5695213638061772,0.8218371224322435,-0.004732277690722793,-0.8219629077495497,0.5695213638061782,0,0
